Indicator ID,Challenge Area,Challenge Sub-Area,Challenge Component,Dataset,Dataset Link,Data Producer,Year,Value Max,Indicator Title,Indicator Question,Region,Country Name,Benchmark ID,Country Code,Response Num,Response Text,Source Text,Response Notes
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Asia and the Pacific,Philippines,ac_ei_03,PHL,1,Partial,Mostly met,"The Philippines has made progress on most aspects of this requirement, including in clarifying the government's policy on contract disclosure and documenting actual practice. In practice, most mining contracts are published, and the three oil and gas contracts in production are published. While the MSG’s comments noted that contracts of coal had been published on the PH-EITI Contracts portal, the comprehensiveness of contract publications remains unclear (with the material company Semirara’s contract not appearing on the portal for instance). The MSG has included plans to assess the comprehensiveness of contact disclosure to date in its 2021 work plan. The recent publication of PMDC’s joint operating agreements (JOAs) with its operators, referenced in the MSG’s comments, is commendable. The MGB and DOE have confirmed that no operating contract has been awarded or amended in the 1 January - 31 March 2021 period. However, the 6th PH-EITI Report’s reference to the DOE’s inability to publish contracts whose project terms are still active is a concern, as it raises questions about the prospects for the systematic publication of new coal, oil and gas contracts and amendments in future. Nonetheless, government officials consulted did not raise any barriers to the publication of all operating contracts in the coal, oil and gas sectors, evidenced by the recent publication of some contracts. Of more immediate concern, there does not appear to be a comprehensive list of active contracts and licenses (including exploration licenses) indicating which contracts are publicly accessible and which are not. In addition, the full text of licenses does not appear to be published and it is unclear whether there are significant variations between licenses (permits)."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Senegal,ac_ei_03,SEN,2,Yes,Exceeded,"Senegal has exceeded the objective of Requirement 2.4 by comprehensively disclosing all contracts and licenses for the 1979-2021 period, using the EITI platform to improve the accessibility of information. All aspects of the Requirement have been addressed, including the encouraged aspects of disclosing all historical contracts. State contract disclosure practices are aligned with policy, which the MSG has documented. The MSG has compiled a comprehensive list of all contracts and associated licenses, indicating the public accessibility of each. The Secretariat’s assessment is that Senegal has exceeded the objective of the requirement given the accessibility of this data, and its relevance to public debate."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Seychelles,ac_ei_03,SYC,1,Partial,Mostly met,The government’s policy regarding the disclosure of petroleum contracts had not been clarified since the first Validation.
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Sierra Leone,ac_ei_03,SLE,1,Partial,Mostly met,"The Secretariat's assessment is that Sierra Leone has mostly met Requirement 2.4. Sierra Leone has made commendable progress in addressing encouraged aspects of the requirement by disclosing mining agreements entered into prior to January 2021. Following the draft Validation report, NMA disclosed mining contracts entered into after 1 January 2021. However, there is still no clear government policy on the disclosure of mining contracts and the full text of pro forma licenses remains confidential. It also remains unclear if any oil and gas contract was entered into in 2021. The Secretariat considers that the objective of the requirement is mostly fulfilled.
The policy on disclosure of mining contracts continues to be unclear, although in practice all contracts that were active on 31 December 2019 appear to have been disclosed by the government through a third-party webpage. Stakeholder consultations and media sources suggest that the Marampa Mines agreement was ratified by Parliament in December 2021. A comprehensive list of contracts entered into after 2019 is now available. Following the draft Validation report, NMA disclosed the contracts for Marampa Mines, Kingho Mining and Kingho Rail & Port on its website, and confirmed that these were the only mining agreements entered into since 1 January 2021. 
While the actual disclosures of older contracts exceed some provisions of Requirement 2.4, the lack of explicit policy to disclose mining contracts entered into or amended, is considered a material gap by the International Secretariat. The importance of establishing a clear policy is heightened by ongoing and recently concluded contract negotiations. The MSG argues in its feedback on the draft Validation report that the 2018 Minerals Policy and the Mines and Minerals Act together establish a policy for contract transparency. The Secretariat recognises that these policies enable the disclosure of mining contracts. However, they do not establish a clear policy that institutionalises contract transparency. The effect of this is demonstrated in the delay in disclosing recent mining contracts, which were only published following the draft Validation report.
At the time of review, the NMA website listed in this template was not operational and therefore, a review of the available contracts on this website was not possible. However, the ResourceContracts website does provide what appears to be the full text, including amendments, riders, and annexes of ten large-scale mining agreements, which is an improvement from the prior Validation cycle. The 2019 EITI Report notes that there is a bill currently being debated by Parliament, the SLEITI Bill, that would lend weight to contract disclosure, though it may fall short of instituting legally binding policy. A clear policy on disclosure of oil and gas contracts exists in 2011 Petroleum (Exploration and Production) Act. The 2019 EITI Report notes that one oil and gas contract has been agreed since 1 January 2021, but this contract has yet to be ratified by Parliament and is therefore not currently available. Consulted government representatives noted that once ratified by Parliament, the contract would become public. However, media reports suggest that the Parliament ratified the contract with Innoson Oil and Gas already in April 2021. The MSG feedback on the draft Validation report did not provide clarity on this issue.
The National Minerals Agency's MCAS portal provides a comprehensive list of all active mining licenses, including licenses awarded after 1 January 2021, but full text of these licenses is not included, and the cadastre does not note which licenses are accompanied by a mining agreement.  Consulted government representatives confirmed that the content of these licenses is pro forma and derived from the legislation.  However, the Secretariat was not able to locate written, publicly available confirmation of this or access the license template. The MSG submitted the license templates to the Secretariat as part of its feedback on the draft Validation report. However, these documents have not been publicly disclosed and are therefore not considered in this assessment. The 2019 EITI Report confirms that there were no active oil and gas licenses in Sierra Leone at the end of 2019."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Asia and the Pacific,Timor-Leste,ac_ei_03,TLS,1,Partial,Mostly met,"The Secretariat’s assessment is that Requirement 2.4 is mostly met. Stakeholders consulted did not express particular views on progress towards the objective of public understanding of contractual rights and obligations in the extractive industries. The Secretariat considers that the objective is mostly met taking into account systematic disclosure of some contracts, but given the lack of a review of comprehensiveness of contract and license disclosure by TL-EITI and limitations related to enabling full contract transparency.  

Article 30 of the Law on Petroleum Activities notes the requirement to disclose contracts. However, it appears unclear whether the requirement applies to full texts of contracts or their summaries. In addition, Article 25 of the Mining Code includes a provision requiring public disclosure of mining contracts. Timor-Leste’s 2019 EITI Report documents confidentiality clauses that limit public accessibility of a number of contracts in the oil and gas sector but does not discuss efforts to overcome these constraints. It does not appear that these confidentiality provisions extend to the mining sector.  

There appear to have been several awards of new contracts in the extractive sector since January 2021, although the negotiations are still ongoing. According to the ANPM website, these contracts will be published online upon conclusion of contract negotiations. It appears that a number of production sharing contracts (PSCs) had been published in the Official Gazette and online (JPDA, TLEA), including those awarded prior to 2021. There appear to be six PSCs in the oil and gas sector where publication of the full text, including annexes, amendments and riders, is not possible due to legal barriers. However, the ANPM website discloses summaries of the key terms of these PSCs. It remains unclear if disclosure of these PSCs would be possible in case of any amendments. In its comments on the draft assessment, the MSG noted disclosure of some active PSCs, but did not clarify whether all PSCs granted, entered into and amended since 1 January 2021 have been disclosed in full. The comments explain that some information on contracts is disclosed two years after the contract is lodged with the government authority. The comments also provide an update on the Timor Sea Maritime Boundary Treaty but do not clarify any developments related to the disclosure of the full text of extractives contracts. A review of the ANPM website indicates that the full text of some additional licenses and contracts has been published since the start of Validation. However, there remains no publicly accessible comprehensive list of all active licenses and contracts (including annexes, amendments and riders) indicating where each document is publicly accessible and highlighting those contractual documents that have not yet been published.  

A list of mining licenses awarded since 2006 is publicly available, and a government official consulted confirmed that no mining license awarded prior to 2006 remained active today. The MSG has not yet clarified whether all mining licenses are pro forma. A government official consulted confirmed that oil and gas PSCs were not pro forma and that there were important differences between contracts, particularly those concluded prior to 2015.
  
The MSG does not yet appear to have published a comprehensive list of all active mining, oil and gas licenses and contracts, indicating which are publicly accessible and which are not, with specific links to access each published document where available.  "
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Europe,Ukraine,ac_ei_03,UKR,1,Partial,Partly met,"The International Secretariat’s assessment is that Requirement 2.4 is partly met. Despite a strong policy commitment from the Ukrainian government to contract transparency, disclosure practices currently do not fully meet the requirements of the EITI Standard. Stakeholders acknowledged the existence of gaps in disclosure practices, which impact the objective of ensuring comprehensive public understanding of the obligations of companies active in the extractive industries.
The government’s policy on contract transparency is defined in the Law of Ukraine ""On Amendments to Certain Legislative Acts of Ukraine on Ensuring Transparency in Extractive Industries"" (referred to in the EITI Report as the EITI Law). The law requires the disclosure of contracts signed from January 2021 onwards, as well as the disclosure of key terms and excerpts for all PSAs. The requirement to disclose the full text of agreements does not apply to contracts signed before the law came into effect or to amendments to older contracts. 
The list of all licenses, PSAs, joint activity agreements and concessions is available in the EITI Report, the EITI portal and the government’s open data portal. The EITI Report explains the status of disclosure of these agreements. 
Under normal circumstances, key terms and excerpts have been disclosed for many PSAs, including some of those signed before the EITI’s contract disclosure requirement came into effect. However, those key terms and excerpts are redacted under martial law. Full text disclosures are not available. Stakeholders noted that the disclosure of key terms and excerpts for some PSAs was disrupted by the Russian invasion and the declaration of martial law. Moreover, stakeholders noted that disclosure of the PSA for the Yuzivska shale gas project signed in 2013 was not covered by the EITI Law and therefore not subject to disclosure. 
For contracts for subsoil use, scanned copies of license documents together with agreements on the conditions of subsoil use (including work programmes) were previously systematically published on the website of the State Service of Geology. However, due to martial law, access is currently restricted. 
Stakeholders noted that the decision to restrict public access to contracts was proportionate in light of the current security context. Stakeholders said that they expected contract disclosure to resume after the end of martial law, including for PSAs signed from January 2021 onwards for which key terms and excerpts have not yet been disclosed."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Europe,United Kingdom,ac_ei_03,GBR,1,Partial,Mostly met with improvements,"UKEITI has described the policies and practices of each of the 11 licensing authorities in the absence of an overarching government policy on disclosure of all extractive contracts. All NSTA licenses are publicly disclosed in full text. The 20121 Report documents these disclsoures and notes that the UK has mostly met the objective of Requirement 2.4 in ensuring public accessibility of licenses and contracts in the extractive sector. There however several gaps in disclosures related to the technical aspects of the requirement, specifically relating to public accessibility of all licenses and contracts."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Zambia,ac_ei_03,ZMB,2,Yes,Fully met,"Zambia have fully met the Phase I of this requirement, with the objective to ensure the public accessibility of all licenses and contracts underpinning extractive activities. Additional efforts will be needed for Zambia to fully meet Phase II of the requirement, to be assessed in its next Validation. Licenses awarded in 2021 are not publicly disclosed. In their comments to the draft Validation report, ZEC noted that government entities do not deviate from its (non-disclosure) policies on license and contract disclosures. Additionally, there is currently no legal framework or practice guaranteeing comprehensive disclosure of the contents of future or current licenses. However, Zambia EITI have made a first attempt to provide a partial list of which extractive licenses, concessions and development agreements are publicly available, through third-party sources, but only for a few licenses awarded ahead of the latest legislation. Zambia EITI also publishes the complete list of licenses that exist in Zambia, while noting that no license or contract is currently systematically disclosed apart from through third-party sources. However, Zambia EITI is also currently undertaking a study to further its ambitions for public disclosure of all licenses and contracts awarded or amended in 2021 onwards. ZEC noted that this study, combined with other activities such as adoption of a transparency bill, all represent a cogent plan for overcoming technical and legal challenges to contract disclosure. In its interpretation of what constitutes a “published plan with a clear time frame reflected in work plans addressing any barriers to comprehensive disclosure”, the International Secretariat considers that Phase I of EITI requirements on license and contract disclosure have been fully met. However, there are still concerns related to whether Zambia EITI will be able to fully meet the requirements of Phase II, when legal and practical barriers to contract disclosure must have overcome and that all new extractive contracts and licenses are fully disclosed from 1 January 2022 onwards."
ac_ei_bo,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Benefical Ownership,Transparency of who owns and controls the country’s extractive industries,Americas,Argentina,ac_ei_04,ARG,1,Partial,Partly met,"The Secretariat's assessment is that Argentina has partly met Requirement 2.5. The Federal Government committed to establishing a central beneficial ownership register and to ensure transparency in the ownership of companies at the UK Anti-Corruption Summit in 2016, although this commitment did not explicitly extend to establishing a public register. Argentina’s Open Government Partnership National Action Plan (most recently in the 4th NAP covering 2019-2022) does not include a commitment to ensure the transparency in beneficial owners of extractive companies, but rather to disclose information regarding the economic, legal and fiscal aspects of the extractive activities as noted in the MSG’s comments on the draft assessment. While there is a legal and regulatory framework for both the IGJ and AFIP to collect beneficial ownership information from all companies in Argentina, there does not appear to yet be a legal or regulatory framework for the disclosure of beneficial ownership information due to the interpretation of fiscal secrecy laws that hinder both the IGJ and AFIP’s disclosure of this type of information. Argentina's MSG has recently agreed upon a definition of beneficial ownership that sets a threshold (20%) in line with the National Inspectorate of Justice, the General Inspectorate of Justice, the Financial Intelligence Unit and AFIP, and covers all individuals holding capital or voting rights. The concept of 'politically exposed person' is defined in Argentine legislation.
Argentina's EITI reporting indicates that beneficial ownership data has been requested from those companies participating in the second EITI Report. However, in practice, a total of only two mining companies disclosed information on beneficial ownership in the EITI Reports. In its comments on the draft assessment, the MSG highlighted the work of its Technical Working Group on Tax and Regulatory Matters (TWGTRM) in 2020 on developing the definition of beneficial owner and overseeing ‘voluntary’ reporting to the EITI. The MSG’s comments noted that beneficial ownership disclosures of reporting companies were in the first two EITI Reports. The TWGTRM had also undertaken an analysis of the legal framework for beneficial ownership disclosure, which was published in Annex III of Argentina’s first EITI Report. Given the complexity of the regulations involved, the TWGTRM had also developed an implementation plan for beneficial ownership transparency. The MSG’s comments also highlighted the significance of Argentina’s joining the EITI’s Opening Extractives programme and the designation of government liaisons.
Yet there remain significant gaps in the public disclosure of beneficial owners of companies holding or applying for offshore oil and gas licenses in Argentina. It remains unclear from EITI disclosures whether beneficial ownership data has systematically been requested from all companies holding or applying for extractive licenses since January 2020. There is no indication that the MSG has yet undertaken and published a review of the comprehensiveness and reliability of beneficial ownership disclosures by all extractive license-holders and applicants to date. Legal ownership information for all commercial companies is collected by the IGJ and is said to be available upon request in Argentina’s EITI Reports, although consulted stakeholder opinions on the public accessibility of shareholder information for extractive companies were split. The MSG does not appear to have requested legal ownership information from the IGJ to test whether requests for public information are processed in a timely manner. There does not appear to be a central database of legal owners of extractive companies accessible online.
Development partners consulted noted that Argentina EITI had participated in a working group with agencies such as the Buenos Aires IGJ, the Financial Intelligence Unit, and AFIP to progress on beneficial ownership transparency work. Several stakeholders from all constituencies highlighted the EITI Report’s statement that over 90% of extractive companies are registered with the Buenos Aires IGJ, which meant this was the natural entity to participate in beneficial ownership work. Argentina’s joining of the Opening Extractives programme was cited by several stakeholders from different constituencies as a positive step that could accelerate progress. While government stakeholders indicated that there was a will to work on beneficial ownership transparency on the part of some government stakeholders, none of the stakeholders consulted considered that the objective of enabling the public to know who ultimately owns and controls the companies operating in the country’s extractive industries had yet been achieved. The MSG’s comments on the draft assessment argued strongly for the view that the overall objective of the requirement was fulfilled through Argentina EITI’s data collection efforts. They noted that the conclusions of a consultancy under the Opening Extractives programme included that most extractive companies in the scope of EITI reporting were registered with the Buenos Aires IGJ, but that it would be preferable to proceed with publication of beneficial ownership data through other channels than the IGJ in the short term. The comments noted ongoing consultations within government on the findings of this report, but that the MSG may consider applying to the EITI Board for adapted implementation on Requirement 2.5. While Argentina’s work on beneficial ownerrship transparency, including through the Opening Extractives programme, are welcome, the lack of an enabling legal and regulatory framework for beneficial ownership data collection and public disclosure hinders progress towards the objective of ensuring a public understanding of who ultimately owns compannies holding and applying for extractive licenses and contracts."
ac_ei_bo,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Benefical Ownership,Transparency of who owns and controls the country’s extractive industries,Europe,Albania,ac_ei_04,ALB,1,Partial,Mostly met,"The Secretariat’s assessment is that Albania has mostly met the objective of this requirement to enable the public to know who ultimately owns and controls the companies operating in the country’s extractive industries. Most aspects of Phase I of beneficial ownership requirements have been addressed, in that BO data has been requested from all companies in Albania (not merely those holding and applying for extractive licenses). However, in the MSG’s assessment of comprehensiveness and reliability of BO disclosures, Albeiti does not reference publicly accessible information per company (only publishing their conclusions, not the underlying BO data). The MSG has also not assessed disclosures through the newly launched beneficial ownership registry of the National Business Centre (QKB). Albeiti does not appear to maintain a list of material companies’ legal or BO owners themselves at present. The Beneficial Ownership Register also appears to have some gaps in its beneficial ownership disclosures and does not indicate in any way which companies are publicly listed on (foreign) stock exchanges. While the register does include some BO information, it does not currently indicate whether beneficial owners are publicly exposed persons (PEPs), and current legislation does not appear to guarantee that all PEPs are indicated as BO for any company, regardless of their level of control. Legal ownership of extractive companies is disclosed by the QKB. Lastly, the EITI Report clearly indicates that there are no current verification methods or means by the government agencies, with the exception of penalties for failure to disclose or incorrect disclosures."
ac_ei_bo,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Benefical Ownership,Transparency of who owns and controls the country’s extractive industries,Europe,Armenia,ac_ei_04,ARM,2,Yes,Exceeded,"The International Secretariat’s assessment is that Requirement 2.5 is exceeded. The objective of this requirement is to enable the public to know who ultimately owns and controls the companies operating in the country’s extractive industries, particularly those identified by the MSG as high-risk, to help deter improper practices in the management of extractive resources. The Secretariat’s assessment is that the objective has been exceeded, given the substantial efforts in effectively implementing public disclosures of beneficial ownership information in the mining sector and in establishing a public register of beneficial owners in line with international standards.
There is an enabling legal framework for beneficial ownership disclosure in Armenia. Laws and regulations are systematically disclosed through ARLIS, including the amendment to the RA Law “On State Registration of Legal Entities, Separate Subdivisions of Legal Entities, Institutions and Individual Entrepreneurs"" and the RA Law “On Additions and amendments to the Subsoil Code of the Republic of Armenia”. Since 2020, all companies applying for or holding mining rights are required to submit beneficial ownership information to the State Register of Legal Entities under the Ministry of Justice. The definition of beneficial owner has been amended as a result of the new series of laws passed in June 2021 and changes are stated in the 2020-2021 Armenia EITI Report. The RA Law ""On Combating Money Laundering and Terrorist Financing"" was also amended to harmonise the definition. There is now one unified definition to comply with disclosures required by the State Register of Legal Entities. However, government stakeholders confirmed that there are still minor differences in definitions by other competent authorities, such as that of the tax authority, which will be further revised. The definition is in line with the EITI Standard. The 2022 Scoping Report developed by the Opening Extractives programme also states that thresholds were set using a risk-based approach, in line with international best practice, with a lower threshold of 10% for the metal minerals sector and 20% for the rest of the economy. There is no minimum threshold for persons with the duty to submit a declaration of interests (politically exposed persons). 
Beneficial ownership information is systematically disclosed on the online beneficial ownership register hosted by the State Register of Legal Entities under the Ministry of Justice. The series of amendments passed in 2021 also included the revisions to the beneficial ownership declaration form and procedures for completion and approval, through Order No. 416-N15. Declaration forms can be downloaded from the online register. Links to all beneficial ownership declarations by the 26 metal mining companies are available in the 2020-2021 Armenia EITI Report. Information on the register is now open to anyone, marking a significant improvement in accessibility. Previously, beneficial ownership information was restricted solely to individuals accessing the register from an Armenian IP address. Armenia is one of the few countries globally that implements the Beneficial Ownership Data Standard (BODS), which provides a structured data format to simplify the sharing and use of beneficial ownership information.  Since the launch of the software in 2021, only 35 companies had to submit declarations. However, in 2022 the number of declarations increased substantially, with almost 50,000 declarations received as of August 2023, as the disclosures now cover all sectors of the economy. The country has also integrated the BODS data visualiser directly into its register, enabling users to produce ownership graphs from the data easily, and facilitating the understanding and analysis of company structures. A recent analysis from a technical partner highlighted that several pieces of data available on the online register are still not in the BODS data.  
All data points listed in Requirement 2.5.d are requested as part of the BO reporting template. Disclosures of political impact and conflict of interest required by the Corruption Prevention Commission (CPC) also request information on ownership. Beneficial ownership declarations also require the provision of links to the stock exchange filings of the parent company of wholly owned subsidiaries of publicly listed companies, however, stakeholder consultations confirmed that none of such entities exist in Armenia. The 2021 Validation of Requirement 2.5 identified an issue related to the legal owners of closed joint-stock companies (CJSCs). The national secretariat confirmed that beneficial ownership information is requested from and provided by these companies, and that the 2020-2021 EITI Report reported these disclosures. Stakeholder consultations indicated that the MSG is discussing how to make this information systematically available. Information on legal owners is disclosed through the beneficial ownership declaration. The EITI Armenia website also holds information on legal owners for mining companies. This represents a crucial step towards compliance with this Requirement since the previous Validation.
The 2020-2021 EITI Report states that the 2021 RA Law “On Amendments and additions to the Code of Administrative Offenses” includes sanctions for violating the rules of disclosure of information on beneficial owners, which apply to the declaring entity and the individual responsible for submitting the declaration. They include administrative responsibility for not submitting information or for submitting incorrect or incomplete, and failure to conduct due diligence. Additional penalties are provided for within the extractive industries, namely the suspension or termination of permits to operate if BO data is not submitted by 120 days after the deadline. The incipient nature of the verification mechanisms available to the relevant authorities to conduct checks result in non-compliance focused on aspects related to submission, rather than deliberate falsehood of the data. Civil society stakeholders consulted raised concerns with current sanctions, stating that fines are too low. Substantial efforts have been made to increase compliance among smaller companies, where the biggest challenges lie, as there is a lack of awareness of the concept and how to report.
There has been no assessment performed by the MSG on comprehensiveness and reliability of beneficial ownership disclosures. However, consultations confirmed that all constituencies have been thoroughly involved in the reforms that have led to disclosures, as well as the improvement of the register in advance and post its launch. Stakeholders stated that the concerted efforts of all constituencies led to several phases of improvement of legislation and systems over the past three years. The State Register holds responsibility for checking the accuracy of filings under Armenian law. Certain automated checks are in place at the point of submission, such as cross-checks with the passport database for Armenian citizens, to ensure that entered data corresponds to expected format and values, and to introduce dropdown fields. These checks are meant to tackle accidental input errors. However, there is scope for improving systematic mechanisms to tackle deliberate false reports. Civil society stakeholders consulted stated that beneficial ownership information has been one of the key datasets that have been used for analyses in the mining sector. There have been clear examples of use of beneficial ownership information, mainly by journalists, some with support of the Opening Extractives programme. For example, a recent article used beneficial ownership data and the BODS visualised to investigate gold exploration in the Lori Marz area, finding Russian and Czech interests in the companies involved. Another investigation was conducted on settlements that were not included in the ""affected"" list and consequently did not receive royalties from extractive projects. Beneficial ownership data was employed to ascertain whether there were any personal interests among politicians influencing this decision. Stakeholders consulted confirmed that the EITI national secretariat has been instrumental in linking up civil society with government stakeholders in order to improve investigations and retrieve information.
Several amendments to relevant legislation were approved in 2021 to expand the scope of reporting from mining to all sectors. Consultations with stakeholders confirmed that this has been an important achievement for the EITI process, as the reform, initiated in the mining sector, subsequently led to a whole of economy reform. There were unified views from consultations across all constituencies with government, corporate, and civil society stakeholders, affirming that this reform stands as a cornerstone achievement of EITI implementation. Government representatives also confirmed that substantial efforts were made in order to support private sector compliance with the disclosures, including a national capacity-building campaign. The company constituency confirmed that the developments surrounding the beneficial ownership reform allowed for more trust in the mining sector. As of August 2023, the Ministry of Justice confirmed that they had received 49,247 declarations, which amounts to approximately 50% of all registered companies in Armenia, including companies that are not operating. The new Anti-Corruption plan for the years 2023-2026 includes further capacity building to strengthen the beneficial ownership register, to harmonise legislation in order to have one single definition of beneficial owner, efforts to promote verification, training for the private sector (SMEs) to comply with the requirements."
